540	116027
540	117164
540	119893
540	121406
540	124315
540	124591
540	125740
540	126363
540	129797
540	131664
540	131850
540	133085
540	136432
540	142005
540	144304
540	144648
540	146883
540	149814
540	150077
540	151447
540	159693
540	197966
540	211771
540	248568
540	317714
540	328445
540	376068
540	465853
540	637596
540	655983
540	718610
540	752923
540	804329
540	1647048
541	545
541	758
541	866
541	1167
541	1222
541	1264
541	1498
541	1904
541	2079
541	2175
541	2596
541	2667
541	2969
541	3063
541	3144
541	3305
541	3687
541	3754
541	3859
541	4562
541	4689
541	4786
541	4826
541	4857
541	5009
541	5129
541	5410
541	5421
541	5754
541	5926
541	5966
541	6347
541	6462
541	6504
541	7199
541	7305
541	7543
541	7555
541	7614
541	8095
541	8169
541	8240
541	8318
541	8773
541	9057
541	9618
541	10464
541	11891
541	12555
541	12699
541	13268
541	13296
541	13640
541	14434
541	14505
541	15253
541	16552
541	17476
541	17855
541	18363
541	18747
541	19495
541	19631
541	20141
541	20791
541	20965
541	21531
541	22199
541	23906
541	24306
541	24572
541	25679
541	25964
541	27261
541	27424
541	27526
541	27898
541	27951
541	27995
541	28116
541	28729
541	29530
541	30059
541	31964
541	33183
541	33224
541	33326
541	33367
541	33655
541	33759
541	34265
541	34715
541	35382
541	37423
541	38341
541	39059
541	39650
541	39935
541	41276
541	41750
541	42049
541	42144
541	44584
541	44880
541	45579
541	45743
541	46986
541	47890
541	48216
541	50107
541	50968
541	51134
541	51260
541	51869
541	52074
541	53015
541	53143
541	53369
541	54074
541	54499
541	56449
541	57539
541	59321
541	60755
541	60861
541	62273
541	64026
541	65182
541	66236
541	66305
541	67614
541	68126
541	68614
541	69970
541	70105
541	71779
541	73561
541	73801
541	74263
541	74971
541	75803
541	75872
541	76573
541	76765
541	77978
541	78374
541	79376
541	80426
541	81322
541	81442
541	83152
541	83302
541	83358
541	83714
541	88444
541	88584
541	89511
541	89812
541	91472
541	92587
541	93338
541	93913
541	94877
541	95413
541	97953
541	97991
541	98676
541	99267
541	99576
541	99884
541	99959
541	101064
541	103719
541	104600
541	107387
541	110346
541	111613
541	111873
541	112756
541	118447
541	118678
541	118863
541	119848
541	120582
541	123194
541	123905
541	125122
541	126363
541	127475
541	127961
541	130406
541	131791
541	132633
541	132655
541	141578
541	141663
541	145665
541	149715
541	149915
541	150674
541	151323
541	155136
541	174511
541	204526
541	286312
541	387997
541	404345
541	419142
541	453587
541	536280
15	595326
19	54
19	1061
19	1668
19	21596
19	29643
19	38100
19	38369
19	39447
19	39628
19	51332
19	84417
19	86056
19	108717
19	127930
19	130139
19	130960
19	245258
19	264103
19	285520
19	566690
19	1012859
39	241256
54	528
54	1668
54	20369
54	29643
54	39628
54	43467
54	47439
54	88203
54	116696
54	132245
54	1012859
58	15973
58	32780
58	83706
58	173385
58	395203
75	146
75	1657
75	4709
75	5816
75	7279
75	8920
75	12937
75	17415
75	21048
75	26082
75	27165
75	31531
75	32617
75	33572
75	41350
75	42249
75	49125
75	54556
75	54842
75	90743
75	137130
75	161324
75	227990
75	235034
75	251663
75	261710
75	270992
75	303275
75	313067
75	365781
75	368109
75	453846
75	487055
75	503848
75	532708
75	543850
75	644302
75	765210
75	961443
75	1820953
78	497
78	2079
78	4927
78	5859
78	9017
78	9073
78	11298
78	13367
78	15782
78	16436
78	17096
78	17623
78	17855
78	20676
78	23906
78	28993
78	34088
78	35376
78	36392
78	38341
78	38369
78	39588
78	39650
78	42144
78	45130
78	53007
78	54015
78	54920
78	72740
78	73928
78	74365
78	80777
78	85257
78	88833
78	92741
78	103941
78	106496
78	109703
78	111023
78	111613
78	112479
78	123637
78	124047
78	151365
78	182322
78	197966
78	319645
78	501143
78	708927
78	1548875
78	1594522
120	84019
146	4709
146	5816
146	7279
146	8920
146	17415
146	21048
146	23005
146	27165
146	31531
146	41350
146	54556
146	54842
146	261710
146	270992
146	313067
146	325113
146	368109
146	477457
146	667301
146	682210
146	765210
146	841506
146	989049
147	483
147	3292
147	5703
147	19495
147	63057
147	87409
147	400404
147	732699
178	541
178	8101
178	10428
178	15327
178	31872
178	73073
178	107115
178	120982
178	141531
178	162984
178	213576
178	242316
178	272305
178	524268
178	645532
178	702770
178	704515
178	784161
178	876174
178	1395730
182	1509
182	33858
190	4106
190	11615
190	11893
190	14920
190	25113
190	26015
190	26266
190	26974
190	26994
190	27193
190	28705
190	28818
190	31046
190	32086
190	35616
190	37203
190	49493
190	52077
190	53415
190	55666
190	56374
190	60785
190	60946
190	63915
190	74457
190	78269
190	79044
190	80576
190	85496
190	86943
190	93160
190	102755
190	122897
190	127815
190	145693
190	147577
190	151290
190	152061
190	173582
190	180180
190	190465
190	192077
190	198810
190	203950
190	211687
190	212168
190	221767
190	239839
190	243146
190	262571
190	263414
190	271332
190	292856
190	305368
190	308995
190	326334
190	341711
190	349227
190	350887
190	356182
190	367799
190	372591
190	435853
190	463768
190	485828
190	490958
190	495530
190	549612
190	902871
190	953078
190	1515590
190	1591762
190	2102783
198	535
198	20446
198	96786
198	97676
198	127659
198	199998
198	218971
198	332468
198	340044
198	1462768
198	1660622
198	1850702
229	3476
229	3715
229	4907
229	19573
229	29918
229	33139
229	34483
229	40042
229	52993
229	64961
229	244580
229	591322
229	732068
230	22827
230	31014
230	35081
230	37040
230	37955
230	39728
230	51482
230	146088
230	255832
230	305051
230	370146
230	399083
230	468789
230	495916
230	697596
230	744556
230	913706
230	956996
230	1015260
230	1033403
230	1113741
245	1482838
245	2035972
256	3305
256	51231
256	837149
275	8678
275	39218
275	65535
275	162587
275	212192
275	330989
277	183423
277	199620
277	689830
283	6943
283	11487
283	48526
287	50650
287	60154
295	8924
295	78604
319	12399
319	17855
319	54971
319	55775
319	59326
319	60393
319	64024
319	68448
319	76331
319	81164
319	86183
319	88088
319	93913
319	124886
319	132432
319	132633
319	136432
319	142386
319	147914
319	154528
319	172763
319	175163
319	179739
319	181088
319	181703
319	186660
319	201172
319	204551
319	224211
319	224807
319	245398
319	250324
319	288979
319	310144
319	326175
319	330175
319	364246
319	455755
319	656479
319	718833
319	761895
319	872975
319	1239129
319	1260190
319	1460992
319	1648903
319	1801802
333	337
333	38724
337	541
337	1076
337	9589
337	12980
337	13944
337	15498
337	20842
337	29226
337	44572
337	71851
337	74912
337	78439
337	102620
337	116639
337	131696
337	217034
337	220733
337	233359
337	239822
337	799687
337	1791483
348	7970
348	11859
348	20842
348	22388
357	99641
407	541
407	1625
407	3131
407	8684
407	13645
407	14434
407	14698
407	18741
407	20640
407	39634
407	42144
407	53015
407	69103
407	75817
407	79019
407	91418
407	100314
407	100566
407	101161
407	105430
407	107227
407	112002
407	115573
407	121686
407	127459
407	157035
407	163878
407	203259
407	243834
407	338512
407	369452
407	395403
407	434871
407	457502
407	956088
407	972797
407	1035728
407	1101955
407	1146928
407	1262771
407	1426040
407	2163809
448	16849
448	31236
448	61779
448	82324
448	302074
448	1123532
476	1076
476	4127
476	4927
476	9589
476	10235
476	12980
476	15498
476	19495
476	29226
476	44572
476	51759
476	92096
476	102620
476	104105
476	105796
476	113948
476	118462
476	143773
476	145774
476	172323
476	217034
476	233359
476	239822
476	315966
476	427650
476	1791483
483	538
483	545
483	721
483	854
483	1498
483	2079
483	2549
483	7484
483	10529
483	13764
483	14249
483	18567
483	19495
483	22388
483	24696
483	26168
483	27354
483	27898
483	30730
483	32640
483	33694
483	33759
483	37556
483	41864
483	44652
483	51134
483	61291
483	62152
483	64891
483	74365
483	78483
483	87629
483	91268
483	95098
483	108111
483	109196
483	121476
483	124315
483	124977
483	126555
483	128091
483	131664
483	136972
483	155320
483	196352
483	254164
483	307403
483	430610
483	734137
483	937738
483	949140
483	1253583
483	1459662
483	1634181
497	505
497	81938
505	1222
505	18938
505	19223
505	22800
505	38766
505	88084
505	90679
505	116134
505	127930
505	139679
505	142273
505	325838
505	587412
510	541
510	32592
510	44469
510	80640
510	94711
510	98224
510	311164
510	419610
510	462426
510	1135865
510	1494114
528	4811
528	7199
528	10146
528	19943
528	22199
528	24572
528	31236
528	35561
528	42995
528	44337
528	47439
528	51869
528	52838
528	54747
528	67602
528	70190
528	75594
528	77404
528	89753
528	97959
528	114113
528	159646
528	245258
528	324029
528	485974
528	1458506
528	1711459
533	541
533	3992
533	6138
533	9438
533	123194
533	200207
533	205754
533	262676
534	545
534	2079
534	6989
534	9381
534	12645
534	16552
534	17476
534	19631
534	25107
534	35436
534	35645
534	41159
534	48247
534	53178
534	54971
534	56449
534	63482
534	69347
534	71222
534	80791
534	85257
534	91418
534	92799
534	93055
534	94877
534	100692
534	116102
534	124315
534	124581
534	143492
534	162023
534	163717
534	244891
534	251097
534	272304
534	366523
534	387997
534	648351
534	820045
534	861255
534	1373256
534	1437868
535	4161
535	4284
535	5686
535	5700
535	12114
535	12786
535	16285
535	21409
535	30191
535	30286
535	30730
535	32740
535	35720
535	42610
535	45743
535	49899
535	50696
535	63482
535	65182
535	71481
535	84475
535	89511
535	92340
535	96786
535	96887
535	100190
535	103042
535	103941
535	108111
535	108134
535	111675
535	125164
535	130233
535	140880
535	142352
535	154001
535	200207
535	230494
535	294411
535	294491
535	298157
535	300045
535	327643
535	340744
535	422646
535	725552
535	744977
535	813954
535	860470
535	1109480
535	1553036
538	1943
538	2688
538	30121
538	45240
538	52916
538	53516
538	58500
538	62659
538	78594
538	90185
538	109560
538	114116
538	161563
538	221203
538	242325
538	453311
538	547350
538	698532
540	721
540	3144
540	3648
540	3857
540	3859
540	3944
540	4074
540	4445
540	4688
540	5009
540	5700
540	5859
540	6289
540	6462
540	8169
540	8240
540	8318
540	8678
540	9039
540	9057
540	9438
540	9490
540	9689
540	12242
540	13268
540	14935
540	15327
540	17476
540	19495
540	21391
540	21531
540	21895
540	22660
540	26168
540	27466
540	27988
540	28729
540	28788
540	28993
540	29446
540	30565
540	30730
540	31329
540	32430
540	33183
540	33326
540	33759
540	34265
540	35382
540	37071
540	39650
540	42049
540	44880
540	44978
540	45743
540	51127
540	51260
540	51794
540	52740
540	53015
540	58137
540	58328
540	59321
540	59440
540	62179
540	65052
540	65771
540	66904
540	68215
540	69090
540	73067
540	75006
540	77507
540	78503
540	79742
540	81203
540	89511
540	89679
540	91053
540	92200
540	98561
540	109560
540	111252
540	113028
540	116027
540	117164
540	119893
540	124315
540	124591
540	125740
540	126363
540	127045
540	131664
540	131850
540	133247
540	136432
540	142005
540	146883
540	149814
540	151447
540	159693
540	174220
540	197966
540	211118
540	211771
540	262251
540	317714
540	328445
540	335353
540	376068
540	392067
540	655983
540	688954
540	718610
540	752923
540	804329
540	981369
541	545
541	1167
541	1498
541	1904
541	2175
541	2596
541	2667
541	2969
541	3063
541	3144
541	3305
541	3360
541	3687
541	3754
541	3859
541	3944
541	4550
541	4562
541	4689
541	4826
541	4857
541	5009
541	5129
541	5333
541	5410
541	5421
541	5754
541	5859
541	5926
541	5966
541	6347
541	6462
541	6504
541	6921
541	7305
541	7614
541	8169
541	8240
541	8318
541	8773
541	9039
541	9057
541	9618
541	9689
541	9874
541	12555
541	13268
541	13296
541	14505
541	15253
541	16552
541	17476
541	17855
541	18363
541	19495
541	19631
541	20141
541	20446
541	20791
541	20965
541	21531
541	21967
541	22199
541	23906
541	24572
541	25964
541	27261
541	27424
541	27526
541	27898
541	28116
541	28729
541	29530
541	30730
541	30962
541	31964
541	32430
541	32780
541	33183
541	33326
541	33655
541	33759
541	34715
541	35382
541	38433
541	39049
541	39059
541	39650
541	39935
541	41276
541	41750
541	42049
541	42144
541	42213
541	44584
541	44880
541	45579
541	45743
541	46774
541	46986
541	48216
541	48219
541	50968
541	51134
541	51260
541	51890
541	51988
541	53015
541	53369
541	54074
541	54499
541	54836
541	55847
541	56124
541	56563
541	57539
541	59321
541	60755
541	60861
541	61599
541	61656
541	64026
541	65182
541	66220
541	66236
541	66305
541	67614
541	68126
541	68614
541	69970
541	71779
541	73561
541	73801
541	74263
541	74971
541	75803
541	75872
541	76099
541	76573
541	76765
541	79376
541	80426
541	81442
541	83152
541	83500
541	83714
541	88444
541	88584
541	89511
541	89679
541	89753
541	91472
541	92587
541	93913
541	95413
541	97953
541	98676
541	98715
541	99267
541	99576
541	99884
541	99959
541	101064
541	104600
541	107387
541	109256
541	111856
541	112756
541	117186
541	118447
541	118678
541	118863
541	119808
541	119848
541	120582
541	123194
541	123905
541	125122
541	126363
541	127475
541	127961
541	130406
541	131791
541	132655
